transaction_id,source_row_index,location_id,sector_score,para_a_discrepancy_cr,para_b_discrepancy_cr,total_discrepancy_cr,discrepancy_count,money_value_cr,district_loss_score,history_score,prior_screen_flag,prior_screen_score,risk_label,label_source,risk_category,difficulty,evidence_ids,split,dataset_version,generator_version
UCIA-0446,446,13,1.85,4.99,0.64,5.63,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0446:discrepancy-count;UCIA-0446:history;UCIA-0446:money-value;UCIA-0446:para-a;UCIA-0446:para-b;UCIA-0446:prior-screen;UCIA-0446:sector,development,uci-audit-v1,1.0.0
UCIA-0447,447,13,1.85,8.25,1.59,9.84,5,0.02,2,0,1,3.0,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0447:discrepancy-count;UCIA-0447:history;UCIA-0447:money-value;UCIA-0447:para-a;UCIA-0447:para-b;UCIA-0447:prior-screen;UCIA-0447:sector,development,uci-audit-v1,1.0.0
UCIA-0448,448,13,1.85,0.25,1.8,2.05,5,0.74,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0448:discrepancy-count;UCIA-0448:history;UCIA-0448:money-value;UCIA-0448:para-a;UCIA-0448:para-b;UCIA-0448:prior-screen;UCIA-0448:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0449,449,18,1.85,7.2,0.43,7.63,5,0.01,2,0,1,2.4,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0449:discrepancy-count;UCIA-0449:history;UCIA-0449:money-value;UCIA-0449:para-a;UCIA-0449:para-b;UCIA-0449:prior-screen;UCIA-0449:sector,development,uci-audit-v1,1.0.0
UCIA-0450,450,18,1.85,0.73,1.24,1.97,5,0.2,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0450:discrepancy-count;UCIA-0450:history;UCIA-0450:money-value;UCIA-0450:para-a;UCIA-0450:para-b;UCIA-0450:prior-screen;UCIA-0450:sector,development,uci-audit-v1,1.0.0
UCIA-0451,451,43,1.85,5.2,0.0,5.2,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0451:discrepancy-count;UCIA-0451:history;UCIA-0451:money-value;UCIA-0451:para-a;UCIA-0451:para-b;UCIA-0451:prior-screen;UCIA-0451:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0452,452,19,1.85,1.16,0.0,1.16,5,0.11,6,0,1,2.6,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0452:discrepancy-count;UCIA-0452:history;UCIA-0452:money-value;UCIA-0452:para-a;UCIA-0452:para-b;UCIA-0452:prior-screen;UCIA-0452:sector,development,uci-audit-v1,1.0.0
UCIA-0453,453,19,1.85,0.0,0.0,0.0,5,0.19,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0453:discrepancy-count;UCIA-0453:history;UCIA-0453:money-value;UCIA-0453:para-a;UCIA-0453:para-b;UCIA-0453:prior-screen;UCIA-0453:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0454,454,6,1.85,0.65,0.03,0.68,5,0.14,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0454:discrepancy-count;UCIA-0454:history;UCIA-0454:money-value;UCIA-0454:para-a;UCIA-0454:para-b;UCIA-0454:prior-screen;UCIA-0454:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0455,455,6,1.85,0.79,0.0,0.79,5,3.54,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0455:discrepancy-count;UCIA-0455:history;UCIA-0455:money-value;UCIA-0455:para-a;UCIA-0455:para-b;UCIA-0455:prior-screen;UCIA-0455:sector,development,uci-audit-v1,1.0.0
UCIA-0456,456,19,1.85,3.28,0.25,3.53,5,0.04,6,0,1,2.8,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0456:discrepancy-count;UCIA-0456:history;UCIA-0456:money-value;UCIA-0456:para-a;UCIA-0456:para-b;UCIA-0456:prior-screen;UCIA-0456:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0457,457,19,1.85,0.9,0.0,0.9,5,0.13,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0457:discrepancy-count;UCIA-0457:history;UCIA-0457:money-value;UCIA-0457:para-a;UCIA-0457:para-b;UCIA-0457:prior-screen;UCIA-0457:sector,development,uci-audit-v1,1.0.0
UCIA-0458,458,9,1.85,5.0,0.54,5.54,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0458:discrepancy-count;UCIA-0458:history;UCIA-0458:money-value;UCIA-0458:para-a;UCIA-0458:para-b;UCIA-0458:prior-screen;UCIA-0458:sector,development,uci-audit-v1,1.0.0
UCIA-0459,459,9,1.85,7.07,0.72,7.79,5,0.0,2,0,1,2.4,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0459:discrepancy-count;UCIA-0459:history;UCIA-0459:money-value;UCIA-0459:para-a;UCIA-0459:para-b;UCIA-0459:prior-screen;UCIA-0459:sector,development,uci-audit-v1,1.0.0
UCIA-0460,460,14,1.85,1.08,1.98,3.06,5,3.92,2,0,1,2.8,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0460:discrepancy-count;UCIA-0460:history;UCIA-0460:money-value;UCIA-0460:para-a;UCIA-0460:para-b;UCIA-0460:prior-screen;UCIA-0460:sector,development,uci-audit-v1,1.0.0
UCIA-0461,461,13,1.85,3.46,0.09,3.55,5,0.06,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0461:discrepancy-count;UCIA-0461:history;UCIA-0461:money-value;UCIA-0461:para-a;UCIA-0461:para-b;UCIA-0461:prior-screen;UCIA-0461:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0462,462,22,1.85,0.6,1.08,1.68,5,0.33,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0462:discrepancy-count;UCIA-0462:history;UCIA-0462:money-value;UCIA-0462:para-a;UCIA-0462:para-b;UCIA-0462:prior-screen;UCIA-0462:sector,development,uci-audit-v1,1.0.0
UCIA-0463,463,22,1.85,3.92,1.08,5.0,5,0.0,2,0,1,3.0,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0463:discrepancy-count;UCIA-0463:history;UCIA-0463:money-value;UCIA-0463:para-a;UCIA-0463:para-b;UCIA-0463:prior-screen;UCIA-0463:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0464,464,22,1.85,7.84,2.81,10.65,5,0.0,2,0,1,3.8,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0464:discrepancy-count;UCIA-0464:history;UCIA-0464:money-value;UCIA-0464:para-a;UCIA-0464:para-b;UCIA-0464:prior-screen;UCIA-0464:sector,development,uci-audit-v1,1.0.0
UCIA-0465,465,8,1.85,0.99,0.0,0.99,5,0.0,4,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0465:discrepancy-count;UCIA-0465:history;UCIA-0465:money-value;UCIA-0465:para-a;UCIA-0465:para-b;UCIA-0465:prior-screen;UCIA-0465:sector,development,uci-audit-v1,1.0.0
UCIA-0466,466,2,1.85,0.17,0.11,0.28,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0466:discrepancy-count;UCIA-0466:history;UCIA-0466:money-value;UCIA-0466:para-a;UCIA-0466:para-b;UCIA-0466:prior-screen;UCIA-0466:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0467,467,19,1.85,45.23,36.18,81.41,5,0.0,6,0,1,4.0,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0467:discrepancy-count;UCIA-0467:history;UCIA-0467:money-value;UCIA-0467:para-a;UCIA-0467:para-b;UCIA-0467:prior-screen;UCIA-0467:sector,development,uci-audit-v1,1.0.0
UCIA-0468,468,11,1.85,1.69,0.21,1.9,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0468:discrepancy-count;UCIA-0468:history;UCIA-0468:money-value;UCIA-0468:para-a;UCIA-0468:para-b;UCIA-0468:prior-screen;UCIA-0468:sector,development,uci-audit-v1,1.0.0
UCIA-0469,469,43,1.85,0.18,0.63,0.81,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0469:discrepancy-count;UCIA-0469:history;UCIA-0469:money-value;UCIA-0469:para-a;UCIA-0469:para-b;UCIA-0469:prior-screen;UCIA-0469:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0470,470,31,1.85,0.01,0.91,0.92,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0470:discrepancy-count;UCIA-0470:history;UCIA-0470:money-value;UCIA-0470:para-a;UCIA-0470:para-b;UCIA-0470:prior-screen;UCIA-0470:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0471,471,16,1.85,0.88,1.5,2.38,5,0.19,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0471:discrepancy-count;UCIA-0471:history;UCIA-0471:money-value;UCIA-0471:para-a;UCIA-0471:para-b;UCIA-0471:prior-screen;UCIA-0471:sector,development,uci-audit-v1,1.0.0
UCIA-0472,472,2,1.85,1.17,0.15,1.32,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0472:discrepancy-count;UCIA-0472:history;UCIA-0472:money-value;UCIA-0472:para-a;UCIA-0472:para-b;UCIA-0472:prior-screen;UCIA-0472:sector,development,uci-audit-v1,1.0.0
UCIA-0473,473,8,1.85,0.0,0.0,0.0,5,0.0,4,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0473:discrepancy-count;UCIA-0473:history;UCIA-0473:money-value;UCIA-0473:para-a;UCIA-0473:para-b;UCIA-0473:prior-screen;UCIA-0473:sector,development,uci-audit-v1,1.0.0
UCIA-0474,474,16,1.85,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0474:discrepancy-count;UCIA-0474:history;UCIA-0474:money-value;UCIA-0474:para-a;UCIA-0474:para-b;UCIA-0474:prior-screen;UCIA-0474:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0475,475,8,1.85,0.0,0.0,0.0,5,0.2,4,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0475:discrepancy-count;UCIA-0475:history;UCIA-0475:money-value;UCIA-0475:para-a;UCIA-0475:para-b;UCIA-0475:prior-screen;UCIA-0475:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0476,476,6,1.85,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0476:discrepancy-count;UCIA-0476:history;UCIA-0476:money-value;UCIA-0476:para-a;UCIA-0476:para-b;UCIA-0476:prior-screen;UCIA-0476:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0477,477,19,1.85,0.0,0.0,0.0,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0477:discrepancy-count;UCIA-0477:history;UCIA-0477:money-value;UCIA-0477:para-a;UCIA-0477:para-b;UCIA-0477:prior-screen;UCIA-0477:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0478,478,19,1.85,0.99,0.11,1.1,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0478:discrepancy-count;UCIA-0478:history;UCIA-0478:money-value;UCIA-0478:para-a;UCIA-0478:para-b;UCIA-0478:prior-screen;UCIA-0478:sector,development,uci-audit-v1,1.0.0
UCIA-0479,479,8,1.85,0.21,0.0,0.21,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0479:discrepancy-count;UCIA-0479:history;UCIA-0479:money-value;UCIA-0479:para-a;UCIA-0479:para-b;UCIA-0479:prior-screen;UCIA-0479:sector,development,uci-audit-v1,1.0.0
UCIA-0480,480,14,1.85,2.2,0.28,2.48,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0480:discrepancy-count;UCIA-0480:history;UCIA-0480:money-value;UCIA-0480:para-a;UCIA-0480:para-b;UCIA-0480:prior-screen;UCIA-0480:sector,development,uci-audit-v1,1.0.0
UCIA-0481,481,2,1.85,3.31,0.17,3.48,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0481:discrepancy-count;UCIA-0481:history;UCIA-0481:money-value;UCIA-0481:para-a;UCIA-0481:para-b;UCIA-0481:prior-screen;UCIA-0481:sector,development,uci-audit-v1,1.0.0
UCIA-0482,482,4,1.85,2.43,0.27,2.7,5,0.0,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0482:discrepancy-count;UCIA-0482:history;UCIA-0482:money-value;UCIA-0482:para-a;UCIA-0482:para-b;UCIA-0482:prior-screen;UCIA-0482:sector,development,uci-audit-v1,1.0.0
UCIA-0483,483,12,1.85,13.91,0.5,14.41,5,0.19,2,0,1,2.4,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0483:discrepancy-count;UCIA-0483:history;UCIA-0483:money-value;UCIA-0483:para-a;UCIA-0483:para-b;UCIA-0483:prior-screen;UCIA-0483:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0484,484,1,2.36,1.71,0.0,1.71,6,88.4,6,4,1,4.4,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0484:discrepancy-count;UCIA-0484:history;UCIA-0484:money-value;UCIA-0484:para-a;UCIA-0484:para-b;UCIA-0484:prior-screen;UCIA-0484:sector,development,uci-audit-v1,1.0.0
UCIA-0485,485,1,2.37,1.13,3.85,4.98,6,20.89,6,0,1,5.0,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0485:discrepancy-count;UCIA-0485:history;UCIA-0485:money-value;UCIA-0485:para-a;UCIA-0485:para-b;UCIA-0485:prior-screen;UCIA-0485:sector,development,uci-audit-v1,1.0.0
UCIA-0486,486,2,2.37,17.53,0.0,17.53,6,94.75,6,4,1,4.4,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0486:discrepancy-count;UCIA-0486:history;UCIA-0486:money-value;UCIA-0486:para-a;UCIA-0486:para-b;UCIA-0486:prior-screen;UCIA-0486:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0487,487,4,2.37,0.56,0.7,1.26,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0487:discrepancy-count;UCIA-0487:history;UCIA-0487:money-value;UCIA-0487:para-a;UCIA-0487:para-b;UCIA-0487:prior-screen;UCIA-0487:sector,development,uci-audit-v1,1.0.0
UCIA-0488,488,8,2.37,0.56,0.08,0.64,5,0.05,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0488:discrepancy-count;UCIA-0488:history;UCIA-0488:money-value;UCIA-0488:para-a;UCIA-0488:para-b;UCIA-0488:prior-screen;UCIA-0488:sector,development,uci-audit-v1,1.0.0
UCIA-0489,489,2,2.34,3.95,0.0,0.0,5,83.96,6,1,1,3.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0489:discrepancy-count;UCIA-0489:history;UCIA-0489:money-value;UCIA-0489:para-a;UCIA-0489:para-b;UCIA-0489:prior-screen;UCIA-0489:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0490,490,4,2.34,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0490:discrepancy-count;UCIA-0490:history;UCIA-0490:money-value;UCIA-0490:para-a;UCIA-0490:para-b;UCIA-0490:prior-screen;UCIA-0490:sector,development,uci-audit-v1,1.0.0
UCIA-0491,491,5,2.34,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0491:discrepancy-count;UCIA-0491:history;UCIA-0491:money-value;UCIA-0491:para-a;UCIA-0491:para-b;UCIA-0491:prior-screen;UCIA-0491:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0492,492,2,2.34,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0492:discrepancy-count;UCIA-0492:history;UCIA-0492:money-value;UCIA-0492:para-a;UCIA-0492:para-b;UCIA-0492:prior-screen;UCIA-0492:sector,development,uci-audit-v1,1.0.0
UCIA-0493,493,19,2.34,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0493:discrepancy-count;UCIA-0493:history;UCIA-0493:money-value;UCIA-0493:para-a;UCIA-0493:para-b;UCIA-0493:prior-screen;UCIA-0493:sector,development,uci-audit-v1,1.0.0
UCIA-0494,494,2,15.56,20.65,0.0,0.0,6,397.31,6,1,1,4.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0494:discrepancy-count;UCIA-0494:history;UCIA-0494:money-value;UCIA-0494:para-a;UCIA-0494:para-b;UCIA-0494:prior-screen;UCIA-0494:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0495,495,1,15.56,3.73,2.82,6.55,6,160.41,6,0,1,5.2,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0495:discrepancy-count;UCIA-0495:history;UCIA-0495:money-value;UCIA-0495:para-a;UCIA-0495:para-b;UCIA-0495:prior-screen;UCIA-0495:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0496,496,19,15.56,0.0,0.0,0.0,5,23.97,6,0,1,2.8,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0496:discrepancy-count;UCIA-0496:history;UCIA-0496:money-value;UCIA-0496:para-a;UCIA-0496:para-b;UCIA-0496:prior-screen;UCIA-0496:sector,development,uci-audit-v1,1.0.0
UCIA-0497,497,1,17.68,2.52,20.28,22.8,5,70.56,6,0,1,4.4,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0497:discrepancy-count;UCIA-0497:history;UCIA-0497:money-value;UCIA-0497:para-a;UCIA-0497:para-b;UCIA-0497:prior-screen;UCIA-0497:sector,development,uci-audit-v1,1.0.0
UCIA-0498,498,2,21.61,3.14,5.68,8.82,5,11.33,4,0,1,4.6,1,uci_audit_office_post_audit_finding,misstatement_value,standard,UCIA-0498:discrepancy-count;UCIA-0498:history;UCIA-0498:money-value;UCIA-0498:para-a;UCIA-0498:para-b;UCIA-0498:prior-screen;UCIA-0498:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0499,499,6,21.61,0.88,1.07,1.95,5,0.76,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0499:discrepancy-count;UCIA-0499:history;UCIA-0499:money-value;UCIA-0499:para-a;UCIA-0499:para-b;UCIA-0499:prior-screen;UCIA-0499:sector,development,uci-audit-v1,1.0.0
UCIA-0500,500,8,21.61,0.8,0.82,1.62,5,1.32,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0500:discrepancy-count;UCIA-0500:history;UCIA-0500:money-value;UCIA-0500:para-a;UCIA-0500:para-b;UCIA-0500:prior-screen;UCIA-0500:sector,development,uci-audit-v1,1.0.0
UCIA-0501,501,4,21.61,0.7,0.72,1.42,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0501:discrepancy-count;UCIA-0501:history;UCIA-0501:money-value;UCIA-0501:para-a;UCIA-0501:para-b;UCIA-0501:prior-screen;UCIA-0501:sector,development,uci-audit-v1,1.0.0
UCIA-0502,502,5,21.61,0.0,0.39,0.39,5,0.24,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0502:discrepancy-count;UCIA-0502:history;UCIA-0502:money-value;UCIA-0502:para-a;UCIA-0502:para-b;UCIA-0502:prior-screen;UCIA-0502:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0503,503,5,21.61,0.33,0.0,0.33,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0503:discrepancy-count;UCIA-0503:history;UCIA-0503:money-value;UCIA-0503:para-a;UCIA-0503:para-b;UCIA-0503:prior-screen;UCIA-0503:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0504,504,5,21.61,0.28,0.16,0.44,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0504:discrepancy-count;UCIA-0504:history;UCIA-0504:money-value;UCIA-0504:para-a;UCIA-0504:para-b;UCIA-0504:prior-screen;UCIA-0504:sector,development,uci-audit-v1,1.0.0
UCIA-0505,505,14,21.61,0.19,0.27,0.46,5,0.65,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0505:discrepancy-count;UCIA-0505:history;UCIA-0505:money-value;UCIA-0505:para-a;UCIA-0505:para-b;UCIA-0505:prior-screen;UCIA-0505:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0506,506,19,21.61,0.53,0.62,1.15,5,0.01,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0506:discrepancy-count;UCIA-0506:history;UCIA-0506:money-value;UCIA-0506:para-a;UCIA-0506:para-b;UCIA-0506:prior-screen;UCIA-0506:sector,development,uci-audit-v1,1.0.0
UCIA-0507,507,19,21.61,0.46,0.88,1.34,5,0.58,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0507:discrepancy-count;UCIA-0507:history;UCIA-0507:money-value;UCIA-0507:para-a;UCIA-0507:para-b;UCIA-0507:prior-screen;UCIA-0507:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0508,508,19,21.61,0.31,0.28,0.59,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0508:discrepancy-count;UCIA-0508:history;UCIA-0508:money-value;UCIA-0508:para-a;UCIA-0508:para-b;UCIA-0508:prior-screen;UCIA-0508:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0509,509,9,21.61,85.0,1.06,86.06,5,0.0,6,0,1,3.4,1,uci_audit_office_post_audit_finding,planned_para_discrepancy,standard,UCIA-0509:discrepancy-count;UCIA-0509:history;UCIA-0509:money-value;UCIA-0509:para-a;UCIA-0509:para-b;UCIA-0509:prior-screen;UCIA-0509:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0510,510,11,21.61,0.75,0.9,1.65,5,1.4,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0510:discrepancy-count;UCIA-0510:history;UCIA-0510:money-value;UCIA-0510:para-a;UCIA-0510:para-b;UCIA-0510:prior-screen;UCIA-0510:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0511,511,12,21.61,0.85,0.93,1.78,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0511:discrepancy-count;UCIA-0511:history;UCIA-0511:money-value;UCIA-0511:para-a;UCIA-0511:para-b;UCIA-0511:prior-screen;UCIA-0511:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0512,512,8,21.61,0.34,0.36,0.7,5,0.03,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0512:discrepancy-count;UCIA-0512:history;UCIA-0512:money-value;UCIA-0512:para-a;UCIA-0512:para-b;UCIA-0512:prior-screen;UCIA-0512:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0513,513,8,21.61,0.66,0.81,1.47,5,0.03,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0513:discrepancy-count;UCIA-0513:history;UCIA-0513:money-value;UCIA-0513:para-a;UCIA-0513:para-b;UCIA-0513:prior-screen;UCIA-0513:sector,development,uci-audit-v1,1.0.0
UCIA-0514,514,9,21.61,0.59,0.69,1.28,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0514:discrepancy-count;UCIA-0514:history;UCIA-0514:money-value;UCIA-0514:para-a;UCIA-0514:para-b;UCIA-0514:prior-screen;UCIA-0514:sector,development,uci-audit-v1,1.0.0
UCIA-0515,515,32,21.61,0.61,0.63,1.24,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0515:discrepancy-count;UCIA-0515:history;UCIA-0515:money-value;UCIA-0515:para-a;UCIA-0515:para-b;UCIA-0515:prior-screen;UCIA-0515:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0516,516,16,21.61,0.72,0.8,1.52,5,0.02,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0516:discrepancy-count;UCIA-0516:history;UCIA-0516:money-value;UCIA-0516:para-a;UCIA-0516:para-b;UCIA-0516:prior-screen;UCIA-0516:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0517,517,16,21.61,0.37,0.1,0.47,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0517:discrepancy-count;UCIA-0517:history;UCIA-0517:money-value;UCIA-0517:para-a;UCIA-0517:para-b;UCIA-0517:prior-screen;UCIA-0517:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0518,518,16,21.61,0.62,0.71,1.33,5,0.08,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0518:discrepancy-count;UCIA-0518:history;UCIA-0518:money-value;UCIA-0518:para-a;UCIA-0518:para-b;UCIA-0518:prior-screen;UCIA-0518:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0519,519,15,21.61,0.98,1.14,2.12,5,0.0,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0519:discrepancy-count;UCIA-0519:history;UCIA-0519:money-value;UCIA-0519:para-a;UCIA-0519:para-b;UCIA-0519:prior-screen;UCIA-0519:sector,development,uci-audit-v1,1.0.0
UCIA-0520,520,13,21.61,0.32,0.0,0.32,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0520:discrepancy-count;UCIA-0520:history;UCIA-0520:money-value;UCIA-0520:para-a;UCIA-0520:para-b;UCIA-0520:prior-screen;UCIA-0520:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0521,521,13,21.61,0.56,0.63,1.19,5,0.09,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0521:discrepancy-count;UCIA-0521:history;UCIA-0521:money-value;UCIA-0521:para-a;UCIA-0521:para-b;UCIA-0521:prior-screen;UCIA-0521:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0522,522,18,21.61,0.54,0.56,1.1,5,0.8,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0522:discrepancy-count;UCIA-0522:history;UCIA-0522:money-value;UCIA-0522:para-a;UCIA-0522:para-b;UCIA-0522:prior-screen;UCIA-0522:sector,evaluation,uci-audit-v1,1.0.0
